"","SIGLA_UF","NOME_MUNICIPIO","SIGLA_PARTIDO","NOME_PARTIDO","QTDE_VOTOS_NOMINAIS","leftist_party","date"
"11055","PR","CAMPO MOURÃO","PPS","PARTIDO POPULAR SOCIALISTA",10302,0,"2012-10-07"
"11056","PR","CAMPO MOURÃO","PPS","PARTIDO POPULAR SOCIALISTA",9092,0,"2012-10-07"
"11057","PR","TUNAS DO PARANÁ","PPS","PARTIDO POPULAR SOCIALISTA",1606,0,"2012-10-07"
"11058","PR","IPIRANGA","PPS","PARTIDO POPULAR SOCIALISTA",1042,0,"2012-10-07"
"11059","PR","ITAÚNA DO SUL","PPS","PARTIDO POPULAR SOCIALISTA",35,0,"2012-10-07"
"11060","PR","ORTIGUEIRA","PPS","PARTIDO POPULAR SOCIALISTA",7650,0,"2012-10-07"
"11061","PR","PONTA GROSSA","PPS","PARTIDO POPULAR SOCIALISTA",10517,0,"2012-10-07"
"11062","PR","UBIRATÃ","PPS","PARTIDO POPULAR SOCIALISTA",8660,0,"2012-10-07"
"11063","PR","NOVA AURORA","PPS","PARTIDO POPULAR SOCIALISTA",2262,0,"2012-10-07"
"11064","PR","OURO VERDE DO OESTE","DEM","DEMOCRATAS",2050,0,"2012-10-07"
"11065","PR","CASTRO","DEM","DEMOCRATAS",11754,0,"2012-10-07"
"11066","PR","ARAPUÃ","DEM","DEMOCRATAS",1254,0,"2012-10-07"
"11067","PR","FLORESTÓPOLIS","DEM","DEMOCRATAS",4691,0,"2012-10-07"
"11068","PR","TOMAZINA","DEM","DEMOCRATAS",2627,0,"2012-10-07"
"11069","PR","CAFELÂNDIA","DEM","DEMOCRATAS",4807,0,"2012-10-07"
"11070","PR","MARINGÁ","PSDC","PARTIDO SOCIAL DEMOCRATA CRISTÃO",293,0,"2012-10-07"
"11071","PR","MARINGÁ","PSDC","PARTIDO SOCIAL DEMOCRATA CRISTÃO",199,0,"2012-10-07"
"11072","PR","CURITIBA","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO",0,0,"2012-10-07"
"11073","PR","TERRA RICA","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE",4169,0,"2012-10-07"
"11074","PR","MAUÁ DA SERRA","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL",37,1,"2012-10-07"
"11075","PR","GUARACI","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL",1981,1,"2012-10-07"
"11076","PR","MARINGÁ","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL",3960,1,"2012-10-07"
"11077","PR","SANTO ANTÔNIO DO PARAÍSO","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL",19,1,"2012-10-07"
"11078","PR","CURITIBA","PSB","PARTIDO SOCIALISTA BRASILEIRO",25641,1,"2012-10-07"
"11079","PR","CURITIBA","PSB","PARTIDO SOCIALISTA BRASILEIRO",29900,1,"2012-10-07"
"11080","PR","FLORESTÓPOLIS","PSB","PARTIDO SOCIALISTA BRASILEIRO",3353,1,"2012-10-07"
"11081","PR","QUARTO CENTENÁRIO","PSB","PARTIDO SOCIALISTA BRASILEIRO",1224,1,"2012-10-07"
"11082","PR","FOZ DO IGUAÇU","PSB","PARTIDO SOCIALISTA BRASILEIRO",21755,1,"2012-10-07"
"11083","PR","ITAMBARACÁ","PSB","PARTIDO SOCIALISTA BRASILEIRO",1669,1,"2012-10-07"
"11084","PR","MARUMBI","PSB","PARTIDO SOCIALISTA BRASILEIRO",1629,1,"2012-10-07"
"11085","PR","SALTO DO ITARARÉ","PSB","PARTIDO SOCIALISTA BRASILEIRO",1246,1,"2012-10-07"
"11086","PR","SANTO ANTÔNIO DA PLATINA","PSB","PARTIDO SOCIALISTA BRASILEIRO",8713,1,"2012-10-07"
"11087","PR","MARILÂNDIA DO SUL","PV","PARTIDO VERDE",4222,1,"2012-10-07"
"11088","PR","SANTA MÔNICA","PV","PARTIDO VERDE",31,1,"2012-10-07"
"11089","PR","CAMPO MOURÃO","PV","PARTIDO VERDE",5555,1,"2012-10-07"
"11090","PR","IRATI","PV","PARTIDO VERDE",1780,1,"2012-10-07"
"11091","PR","PRUDENTÓPOLIS","PV","PARTIDO VERDE",9426,1,"2012-10-07"
"11092","PR","QUERÊNCIA DO NORTE","PV","PARTIDO VERDE",221,1,"2012-10-07"
"11093","PR","SANTA AMÉLIA","PV","PARTIDO VERDE",1408,1,"2012-10-07"
"11094","PR","TAPEJARA","PV","PARTIDO VERDE",3629,1,"2012-10-07"
"11095","PR","ADRIANÓPOLIS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1371,0,"2012-10-07"
"11096","PR","BOM SUCESSO DO SUL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2281,0,"2012-10-07"
"11097","PR","CANDÓI","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1989,0,"2012-10-07"
"11098","PR","ARAUCÁRIA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",0,0,"2012-10-07"
"11099","PR","MATO RICO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",121,0,"2012-10-07"
"11100","PR","BITURUNA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",5840,0,"2012-10-07"
"11101","PR","BITURUNA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",4195,0,"2012-10-07"
"11102","PR","CAMPO DO TENENTE","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1528,0,"2012-10-07"
"11103","PR","SÃO MANOEL DO PARANÁ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",338,0,"2012-10-07"
"11104","PR","VIRMOND","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1251,0,"2012-10-07"
"11105","PR","CHOPINZINHO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",9588,0,"2012-10-07"
"11106","PR","ENGENHEIRO BELTRÃO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1394,0,"2012-10-07"
"11107","PR","FLORAÍ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2139,0,"2012-10-07"
"11108","PR","RESERVA DO IGUAÇU","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2621,0,"2012-10-07"
"11109","PR","RIO BRANCO DO IVAÍ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1365,0,"2012-10-07"
"11110","PR","GENERAL CARNEIRO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",3686,0,"2012-10-07"
"11111","PR","GUARANIAÇU","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2169,0,"2012-10-07"
"11112","PR","IBIPORÃ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",5682,0,"2012-10-07"
"11113","PR","ICARAÍMA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",4292,0,"2012-10-07"
"11114","PR","IPORÃ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",5597,0,"2012-10-07"
"11115","PR","IRATI","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",14337,0,"2012-10-07"
"11116","PR","JATAIZINHO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",805,0,"2012-10-07"
"11117","PR","MANDAGUARI","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",5361,0,"2012-10-07"
"11118","PR","MANOEL RIBAS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2111,0,"2012-10-07"
"11119","PR","PORTO VITÓRIA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1470,0,"2012-10-07"
"11120","PR","PRIMEIRO DE MAIO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",3783,0,"2012-10-07"
"11121","PR","SIQUEIRA CAMPOS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",5232,0,"2012-10-07"
"11122","PR","QUEDAS DO IGUAÇU","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",79,0,"2012-10-07"
"11123","PR","NOVA AURORA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",5663,0,"2012-10-07"
"11124","PR","SARANDI","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",10889,0,"2012-10-07"
"11125","PR","DOURADINA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2917,0,"2012-10-07"
"11126","PR","CURITIBA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",980,1,"2012-10-07"
"11127","PR","CURITIBA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",707,1,"2012-10-07"
"11128","PR","MARINGÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE",213,1,"2012-10-07"
"11129","PR","PONTA GROSSA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",1261,1,"2012-10-07"
"11130","PR","CURITIBA","PPL","PARTIDO PÁTRIA LIVRE",542,0,"2012-10-07"
"11131","PR","IGUATU","PSD","PARTIDO SOCIAL DEMOCRÁTICO",870,0,"2012-10-07"
"11132","PR","BOCAIÚVA DO SUL","PSD","PARTIDO SOCIAL DEMOCRÁTICO",3574,0,"2012-10-07"
"11133","PR","CASCAVEL","PSD","PARTIDO SOCIAL DEMOCRÁTICO",8206,0,"2012-10-07"
"11134","PR","CLEVELÂNDIA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",1499,0,"2012-10-07"
"11135","PR","CORBÉLIA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",6059,0,"2012-10-07"
"11136","PR","ESPERANÇA NOVA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",822,0,"2012-10-07"
"11137","PR","GUAMIRANGA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",2486,0,"2012-10-07"
"11138","PR","LAPA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",4286,0,"2012-10-07"
"11139","PR","SABÁUDIA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",2511,0,"2012-10-07"
"11140","PR","SANTA INÊS","PSD","PARTIDO SOCIAL DEMOCRÁTICO",912,0,"2012-10-07"
"11141","PR","SÃO JOSÉ DOS PINHAIS","PSD","PARTIDO SOCIAL DEMOCRÁTICO",13719,0,"2012-10-07"
"11142","PR","TEIXEIRA SOARES","PSD","PARTIDO SOCIAL DEMOCRÁTICO",3963,0,"2012-10-07"
"11143","PR","TOMAZINA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",3152,0,"2012-10-07"
"11144","PR","FOZ DO IGUAÇU","PC DO B","PARTIDO COMUNISTA DO BRASIL",18010,0,"2012-10-07"
"11145","PR","BARRA DO JACARÉ","PP","PARTIDO PROGRESSISTA",1335,0,"2012-10-07"
"11146","PR","COLORADO","PP","PARTIDO PROGRESSISTA",7571,0,"2012-10-07"
"11147","PR","CONSELHEIRO MAIRINCK","PP","PARTIDO PROGRESSISTA",1023,0,"2012-10-07"
"11148","PR","MARINGÁ","PP","PARTIDO PROGRESSISTA",14678,0,"2012-10-07"
"11149","PR","QUINTA DO SOL","PP","PARTIDO PROGRESSISTA",1974,0,"2012-10-07"
"11150","PR","TUNEIRAS DO OESTE","PP","PARTIDO PROGRESSISTA",255,0,"2012-10-07"
"11151","PR","SÃO JORGE DO PATROCÍNIO","PP","PARTIDO PROGRESSISTA",1999,0,"2012-10-07"
"11152","PR","CALIFÓRNIA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",1360,1,"2012-10-07"
"11153","PR","CURITIBA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",32975,1,"2012-10-07"
"11154","PR","CURITIBA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",31882,1,"2012-10-07"
"11155","PR","PEROBAL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",2444,1,"2012-10-07"
"11156","PR","LONDRINA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",1815,1,"2012-10-07"
"11157","PR","MARIÓPOLIS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",2187,1,"2012-10-07"
"11158","PR","MATINHOS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",12939,1,"2012-10-07"
"11159","PR","NOVA PRATA DO IGUAÇU","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",2741,1,"2012-10-07"
"11160","PR","ALMIRANTE TAMANDARÉ","PT","PARTIDO DOS TRABALHADORES",7328,1,"2012-10-07"
"11161","PR","ASSAÍ","PT","PARTIDO DOS TRABALHADORES",788,1,"2012-10-07"
"11162","PR","ALTO PARAÍSO","PT","PARTIDO DOS TRABALHADORES",485,1,"2012-10-07"
"11163","PR","PINHAIS","PT","PARTIDO DOS TRABALHADORES",33885,1,"2012-10-07"
"11164","PR","CRUZEIRO DO SUL","PT","PARTIDO DOS TRABALHADORES",1153,1,"2012-10-07"
"11165","PR","MANFRINÓPOLIS","PT","PARTIDO DOS TRABALHADORES",130,1,"2012-10-07"
"11166","PR","GENERAL CARNEIRO","PT","PARTIDO DOS TRABALHADORES",1567,1,"2012-10-07"
"11167","PR","KALORÉ","PT","PARTIDO DOS TRABALHADORES",1094,1,"2012-10-07"
"11168","PR","LARANJEIRAS DO SUL","PT","PARTIDO DOS TRABALHADORES",2452,1,"2012-10-07"
"11169","PR","LONDRINA","PT","PARTIDO DOS TRABALHADORES",4607,1,"2012-10-07"
"11170","PR","MARINGÁ","PT","PARTIDO DOS TRABALHADORES",14811,1,"2012-10-07"
"11171","PR","MARUMBI","PT","PARTIDO DOS TRABALHADORES",99,1,"2012-10-07"
"11172","PR","MORRETES","PT","PARTIDO DOS TRABALHADORES",3231,1,"2012-10-07"
"11173","PR","PARANAPOEMA","PT","PARTIDO DOS TRABALHADORES",1044,1,"2012-10-07"
"11174","PR","RANCHO ALEGRE","PT","PARTIDO DOS TRABALHADORES",1440,1,"2012-10-07"
"11175","PR","REALEZA","PT","PARTIDO DOS TRABALHADORES",7168,1,"2012-10-07"
"11176","PR","TAMBOARA","PT","PARTIDO DOS TRABALHADORES",1724,1,"2012-10-07"
"11177","PR","JABOTI","PTB","PARTIDO TRABALHISTA BRASILEIRO",1461,0,"2012-10-07"
"11178","PR","PIRAÍ DO SUL","PTB","PARTIDO TRABALHISTA BRASILEIRO",5106,0,"2012-10-07"
"11179","PR","SANTO INÁCIO","PTB","PARTIDO TRABALHISTA BRASILEIRO",1248,0,"2012-10-07"
"11180","PR","BALSA NOVA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",3869,0,"2012-10-07"
"11181","PR","ITAPERUÇU","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",146,0,"2012-10-07"
"11182","PR","CAMPO LARGO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",10223,0,"2012-10-07"
"11183","PR","CURITIBA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",8925,0,"2012-10-07"
"11184","PR","MARQUINHO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1444,0,"2012-10-07"
"11185","PR","IPIRANGA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1827,0,"2012-10-07"
"11186","PR","ITAÚNA DO SUL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1223,0,"2012-10-07"
"11187","PR","JANIÓPOLIS","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2607,0,"2012-10-07"
"11188","PR","LONDRINA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",3098,0,"2012-10-07"
"11189","PR","MARIA HELENA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",178,0,"2012-10-07"
"11190","PR","MUNHOZ DE MELO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1521,0,"2012-10-07"
"11191","PR","PALMITAL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",4785,0,"2012-10-07"
"11192","PR","PAULO FRONTIN","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2120,0,"2012-10-07"
"11193","PR","PLANALTO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",3561,0,"2012-10-07"
"11194","PR","SALGADO FILHO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2212,0,"2012-10-07"
"11195","PR","SÃO TOMÉ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2032,0,"2012-10-07"
"11196","PR","NOVA PRATA DO IGUAÇU","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",3781,0,"2012-10-07"
"11197","PR","MISSAL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,0,"2012-10-07"
"11198","PR","PARANAVAÍ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",1102,1,"2012-10-07"
"11199","PR","PONTAL DO PARANÁ","PSL","PARTIDO SOCIAL LIBERAL",163,0,"2012-10-07"
"11200","PR","SANTA INÊS","PSL","PARTIDO SOCIAL LIBERAL",759,0,"2012-10-07"
"11201","PR","CURITIBA","PSC","PARTIDO SOCIAL CRISTÃO",14001,0,"2012-10-07"
"11202","PR","RIO BRANCO DO SUL","PSC","PARTIDO SOCIAL CRISTÃO",9480,0,"2012-10-07"
"11203","PR","SÃO JOÃO","PSC","PARTIDO SOCIAL CRISTÃO",3072,0,"2012-10-07"
"11204","PR","CASCAVEL","PCB","PARTIDO COMUNISTA BRASILEIRO",203,1,"2012-10-07"
"11205","PR","CAMPO MAGRO","PCB","PARTIDO COMUNISTA BRASILEIRO",560,1,"2012-10-07"
"11206","PR","SÃO JOSÉ DOS PINHAIS","PCB","PARTIDO COMUNISTA BRASILEIRO",94,1,"2012-10-07"
"11207","PR","LINDOESTE","PR","PARTIDO DA REPÚBLICA",1988,0,"2012-10-07"
"11208","PR","BELA VISTA DO PARAÍSO","PR","PARTIDO DA REPÚBLICA",4376,0,"2012-10-07"
"11209","PR","CANTAGALO","PR","PARTIDO DA REPÚBLICA",3613,0,"2012-10-07"
"11210","PR","CANDÓI","PPS","PARTIDO POPULAR SOCIALISTA",905,0,"2012-10-07"
"11211","PR","CASCAVEL","PPS","PARTIDO POPULAR SOCIALISTA",1442,0,"2012-10-07"
"11212","PR","PAULO FRONTIN","PPS","PARTIDO POPULAR SOCIALISTA",1210,0,"2012-10-07"
"11213","PR","PONTA GROSSA","PPS","PARTIDO POPULAR SOCIALISTA",16307,0,"2012-10-07"
"11214","PR","SALTO DO LONTRA","PPS","PARTIDO POPULAR SOCIALISTA",3326,0,"2012-10-07"
"11215","PR","FIGUEIRA","PPS","PARTIDO POPULAR SOCIALISTA",375,0,"2012-10-07"
"11216","PR","TAMARANA","DEM","DEMOCRATAS",3556,0,"2012-10-07"
"11217","PR","GUARACI","DEM","DEMOCRATAS",1783,0,"2012-10-07"
"11218","PR","ITAMBÉ","DEM","DEMOCRATAS",1602,0,"2012-10-07"
"11219","PR","SANTA MARIANA","DEM","DEMOCRATAS",3761,0,"2012-10-07"
"11220","PR","SÃO JOSÉ DOS PINHAIS","DEM","DEMOCRATAS",19261,0,"2012-10-07"
"11221","PR","TERRA ROXA","DEM","DEMOCRATAS",4668,0,"2012-10-07"
"11222","PR","SÃO JOSÉ DAS PALMEIRAS","DEM","DEMOCRATAS",2448,0,"2012-10-07"
"11223","PR","JANDAIA DO SUL","PSDC","PARTIDO SOCIAL DEMOCRATA CRISTÃO",1712,0,"2012-10-07"
"11224","PR","NOVA ESPERANÇA","PSDC","PARTIDO SOCIAL DEMOCRATA CRISTÃO",688,0,"2012-10-07"
"11225","PR","PIRAQUARA","PSDC","PARTIDO SOCIAL DEMOCRATA CRISTÃO",4646,0,"2012-10-07"
"11226","PR","SÃO JOSÉ DOS PINHAIS","PSDC","PARTIDO SOCIAL DEMOCRATA CRISTÃO",2478,0,"2012-10-07"
"11227","PR","CAMPINA DA LAGOA","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO",5415,0,"2012-10-07"
"11228","PR","CURITIBA","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO",0,0,"2012-10-07"
"11229","PR","CURITIBA","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO",0,0,"2012-10-07"
"11230","PR","CAMPINA GRANDE DO SUL","PSB","PARTIDO SOCIALISTA BRASILEIRO",13929,1,"2012-10-07"
"11231","PR","MARINGÁ","PSB","PARTIDO SOCIALISTA BRASILEIRO",5435,1,"2012-10-07"
"11232","PR","SAPOPEMA","PSB","PARTIDO SOCIALISTA BRASILEIRO",2141,1,"2012-10-07"
"11233","PR","ORTIGUEIRA","PV","PARTIDO VERDE",4954,1,"2012-10-07"
"11234","PR","PORTO AMAZONAS","PV","PARTIDO VERDE",65,1,"2012-10-07"
"11235","PR","RESERVA","PV","PARTIDO VERDE",5516,1,"2012-10-07"
"11236","PR","ALTO PIQUIRI","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",0,0,"2012-10-07"
"11237","PR","APUCARANA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",9025,0,"2012-10-07"
"11238","PR","BALSA NOVA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",625,0,"2012-10-07"
"11239","PR","RAMILÂNDIA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1603,0,"2012-10-07"
"11240","PR","CAMBIRA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2216,0,"2012-10-07"
"11241","PR","CÂNDIDO DE ABREU","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2268,0,"2012-10-07"
"11242","PR","DOUTOR ULYSSES","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",747,0,"2012-10-07"
"11243","PR","CLEVELÂNDIA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",5133,0,"2012-10-07"
"11244","PR","CAMPINA DO SIMÃO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1441,0,"2012-10-07"
"11245","PR","ESPIGÃO ALTO DO IGUAÇU","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1629,0,"2012-10-07"
"11246","PR","DOUTOR CAMARGO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2936,0,"2012-10-07"
"11247","PR","ROSÁRIO DO IVAÍ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2479,0,"2012-10-07"
"11248","PR","IVAIPORÃ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",3198,0,"2012-10-07"
"11249","PR","JOAQUIM TÁVORA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",3361,0,"2012-10-07"
"11250","PR","MAMBORÊ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",4285,0,"2012-10-07"
"11251","PR","PALMEIRA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",7832,0,"2012-10-07"
"11252","PR","PIRAQUARA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",14016,0,"2012-10-07"
"11253","PR","PITANGA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1893,0,"2012-10-07"
"11254","PR","RANCHO ALEGRE","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1262,0,"2012-10-07"
"11255","PR","RIO BRANCO DO SUL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",8933,0,"2012-10-07"
"11256","PR","ROLÂNDIA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",10739,0,"2012-10-07"
"11257","PR","SÃO JOÃO DO CAIUÁ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2098,0,"2012-10-07"
"11258","PR","WENCESLAU BRAZ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",4745,0,"2012-10-07"
"11259","PR","CURITIBA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",1034,1,"2012-10-07"
"11260","PR","FOZ DO IGUAÇU","PSOL","PARTIDO SOCIALISMO E LIBERDADE",271,1,"2012-10-07"
"11261","PR","LONDRINA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",267,1,"2012-10-07"
"11262","PR","LONDRINA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",373,1,"2012-10-07"
"11263","PR","LONDRINA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",85,1,"2012-10-07"
"11264","PR","MARECHAL CÂNDIDO RONDON","PSOL","PARTIDO SOCIALISMO E LIBERDADE",785,1,"2012-10-07"
"11265","PR","PONTA GROSSA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",1530,1,"2012-10-07"
"11266","PR","SANTO ANTÔNIO DA PLATINA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",168,1,"2012-10-07"
"11267","PR","ARAPONGAS","PSD","PARTIDO SOCIAL DEMOCRÁTICO",6832,0,"2012-10-07"
"11268","PR","ARAPOTI","PSD","PARTIDO SOCIAL DEMOCRÁTICO",4831,0,"2012-10-07"
"11269","PR","HONÓRIO SERPA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",2258,0,"2012-10-07"
"11270","PR","CAMPINA GRANDE DO SUL","PSD","PARTIDO SOCIAL DEMOCRÁTICO",8205,0,"2012-10-07"
"11271","PR","SÃO PEDRO DO IGUAÇU","PSD","PARTIDO SOCIAL DEMOCRÁTICO",1844,0,"2012-10-07"
"11272","PR","CORONEL DOMINGOS SOARES","PSD","PARTIDO SOCIAL DEMOCRÁTICO",2195,0,"2012-10-07"
"11273","PR","LONDRINA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",9986,0,"2012-10-07"
"11274","PR","LONDRINA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",13729,0,"2012-10-07"
"11275","PR","LONDRINA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",13265,0,"2012-10-07"
"11276","PR","LONDRINA","PSD","PARTIDO SOCIAL DEMOCRÁTICO",3113,0,"2012-10-07"
"11277","PR","MANDAGUAÇU","PSD","PARTIDO SOCIAL DEMOCRÁTICO",5985,0,"2012-10-07"
"11278","PR","MOREIRA SALES","PSD","PARTIDO SOCIAL DEMOCRÁTICO",3754,0,"2012-10-07"
"11279","PR","SÃO JOSÉ DOS PINHAIS","PSD","PARTIDO SOCIAL DEMOCRÁTICO",10855,0,"2012-10-07"
"11280","PR","TUNEIRAS DO OESTE","PSD","PARTIDO SOCIAL DEMOCRÁTICO",3037,0,"2012-10-07"
"11281","PR","VITORINO","PSD","PARTIDO SOCIAL DEMOCRÁTICO",1440,0,"2012-10-07"
"11282","PR","CAMPO MAGRO","PC DO B","PARTIDO COMUNISTA DO BRASIL",2402,0,"2012-10-07"
"11283","PR","CAMBIRA","PRB","PARTIDO REPUBLICANO BRASILEIRO",2616,0,"2012-10-07"
"11284","PR","INAJÁ","PRB","PARTIDO REPUBLICANO BRASILEIRO",1058,0,"2012-10-07"
